"candidate_key_NOT_master_code","canonical_master_code","names_ja","names_en","prefectures","addresses","entity_types","historical_coordinates_NOT_navigation_verified","legacy_code_claims_NOT_approved","source_record_ids","source_urls","identity_status"
"candidate:B-20260915-S0134","","涌谷の朝市","Wakuyano Asaichi","宮城県","宮城県遠田郡涌谷町字新町裏１１０","market","[]","","candidate:B-20260915-S0134","https://www.japan47go.travel/ja/detail/fff50ced-5e58-4ce0-879b-6be0a581d6e0","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0141","","西馬音内朝市","Nishimonai Asaichi","秋田県","秋田県雄勝郡羽後町西馬音内字本町　かがり火広場","market","[]","","candidate:B-20260915-S0141","https://www.japan47go.travel/ja/detail/8f4accf6-b722-4e3b-b19c-1171c55631db","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0146","","港の朝市","Minatono Asaichi","静岡県","静岡県賀茂郡東伊豆町稲取3354東伊豆町役場横駐車場1F","market","[]","","candidate:B-20260915-S0146","https://www.japan47go.travel/ja/detail/9abf442d-df54-4065-a424-0ec2eb632928","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0156","","三八市","Sanpachiichi","三重県","三重県桑名市北寺町","market","[]","","candidate:B-20260915-S0156","https://www.japan47go.travel/ja/detail/006be8e7-603a-4f92-811d-aea11b598bc3","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0161","","いまばり日曜朝市","Imabarinichiyou Asaichi","愛媛県","愛媛県今治市今治商店街及びアーケード内","market","[]","","candidate:B-20260915-S0161","https://www.japan47go.travel/ja/detail/a74c4aa6-07cb-4f7d-95b5-d8cb8a8365ac","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0175","","盛町の朝市","Sakarimachino Asaichi","岩手県","岩手県大船渡市盛町","market","[]","","candidate:B-20260915-S0175","https://www.japan47go.travel/ja/detail/f3455449-3902-4758-9561-870ce582366f","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0187","","大迫九の市","Oohasamakunoichi","岩手県","岩手県花巻市大迫町大迫","market","[]","","candidate:B-20260915-S0187","https://www.japan47go.travel/ja/detail/14f60e31-01c4-4397-93ef-47bfb85bfffa","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0191","","あつみ温泉朝市","Atsumionsen Asaichi","山形県","山形県鶴岡市湯温海朝市広場","market","[]","","candidate:B-20260915-S0191","https://www.japan47go.travel/ja/detail/9764cc01-6eb8-4d24-a8d3-0c9d14308a1d","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0202","","久美浜朝市","Kumihama Asaichi","京都府","京都府京丹後市久美浜町栄町772番地　京都丹後鉄道宮豊線久美浜駅内","market","[]","","candidate:B-20260915-S0202","https://www.japan47go.travel/ja/detail/45a0f3a0-44da-41cc-8e94-105aebf9f428","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0204","","廿日の市","Hatsukanoichi","広島県","広島県廿日市市下平良1-11-1","market","[]","","candidate:B-20260915-S0204","https://www.japan47go.travel/ja/detail/8e226131-2dd6-4913-ad64-6890b40401ff","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0219","","中島朝市","Nakashima Asaichi","福岡県","福岡県柳川市中島（大徳商店街等）","market","[]","","candidate:B-20260915-S0219","https://www.japan47go.travel/ja/detail/a47ce616-8aa1-4fcc-93f5-5788b7ca71b4","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0222","","古川十日朝市","Furukawatooka Asaichi","宮城県","宮城県大崎市古川福沼１-２-３吉野作造記念館前多目的広場","market","[]","","candidate:B-20260915-S0222","https://www.japan47go.travel/ja/detail/f1cf5261-2d9f-418b-a58c-5fe91622d4f0","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0226","","石巻ふれあい朝市","Ishinomakifureai Asaichi","宮城県","宮城県石巻市穀町１３（石巻駅前にぎわい交流広場）","market","[]","","candidate:B-20260915-S0226","https://www.japan47go.travel/ja/detail/ba97f818-6232-4a74-b04a-e5529b6e7708","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0228","","かのや土曜朝市","Kanoyadoyou Asaichi","鹿児島県","鹿児島県鹿屋市本町","market","[]","","candidate:B-20260915-S0228","https://www.japan47go.travel/ja/detail/11e03143-1e48-46d1-a08d-2978a2e0d663","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0232","","五、十日市場","Gotoukaichiba","新潟県","新潟県三島郡出雲崎町大字大門地内","market","[]","","candidate:B-20260915-S0232","https://www.japan47go.travel/ja/detail/f9ee6dd3-b083-410a-a775-74e4986076ed","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0233","","庄瀬定期市場","Shouzeteikiichiba","新潟県","新潟県新潟市南区庄瀬(上町、下町)","market","[]","","candidate:B-20260915-S0233","https://www.japan47go.travel/ja/detail/cfacd21f-66db-48f6-9239-2cf6f8e01aca","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0234","","月潟定期市場","Tsukigataichiba","新潟県","新潟県新潟市南区月潟　月潟商店街","market","[]","","candidate:B-20260915-S0234","https://www.japan47go.travel/ja/detail/7077855b-0d18-4fd7-a079-f26cd7cce240","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0235","","新飯田定期市場","Niidateikiichiba","新潟県","新潟県新潟市南区新飯田横町地内","market","[]","","candidate:B-20260915-S0235","https://www.japan47go.travel/ja/detail/43d6f523-1f94-4f7e-9594-d3e0dcf6625b","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0242","","花輪朝市","Hanawa Asaichi","秋田県","秋田県鹿角市花輪","market","[]","","candidate:B-20260915-S0242","https://www.japan47go.travel/ja/detail/2ea9f5fc-57c4-4659-81ac-749f78cc7605","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0250","","遠刈田温泉朝市","Toogattaonsen Asaichi","宮城県","宮城県刈田郡蔵王町遠刈田温泉仲町３３","market","[]","","candidate:B-20260915-S0250","https://www.japan47go.travel/ja/detail/95e42926-4354-4bc5-baed-6b051579c3de","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0255","","こごた朝市","Kogota Asaichi","宮城県","宮城県遠田郡美里町北浦一丁目小牛田駅前公園","market","[]","","candidate:B-20260915-S0255","https://www.japan47go.travel/ja/detail/fdc9b7b8-949a-4189-b968-3e184c07f052","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0259","","たかおか朝市","Takaoka Asaichi","富山県","富山県高岡市坂下町","market","[]","","candidate:B-20260915-S0259","https://www.japan47go.travel/ja/detail/41a9ab28-49a2-4757-bf57-22befa41da71","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0268","","浅舞の朝市","Asamaino Asaichi","秋田県","秋田県横手市平鹿町浅舞字浅舞385","market","[]","","candidate:B-20260915-S0268","https://www.japan47go.travel/ja/detail/fc587636-318e-45bd-8b9d-5edbefa64d20","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0271","","鳥取駅前市場","Tottoriekimaeichiba","鳥取県","鳥取県鳥取市永楽温泉町263","market","[]","","candidate:B-20260915-S0271","https://www.japan47go.travel/ja/detail/19063907-d5a8-4ee2-8aa4-73b3a65f3fb3","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0275","","十文字の朝市","Juumonjino Asaichi","秋田県","秋田県横手市十文字町腕越字西原99-16","market","[]","","candidate:B-20260915-S0275","https://www.japan47go.travel/ja/detail/4edc9a02-9139-4f63-a507-68f7c12e9670","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0283","","白根定期市場","Shironeteikiichiba","新潟県","新潟県新潟市南区白根地内","market","[]","","candidate:B-20260915-S0283","https://www.japan47go.travel/ja/detail/d9ece8a6-527f-48c2-a6cc-86b7391e855a","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0285","","肘折温泉朝市","Hijiorionsen Asaichi","山形県","山形県最上郡大蔵村肘折地内","market","[]","","candidate:B-20260915-S0285","https://www.japan47go.travel/ja/detail/9a79bb54-ce5b-4ed1-9113-9558bdadd9df","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0287","","古川日曜朝市","Furukawanichiyou Asaichi","宮城県","宮城県大崎市古川千手寺町2-5-50道の駅おおさき内","market","[]","","candidate:B-20260915-S0287","https://www.japan47go.travel/ja/detail/0676b8f1-1ae1-42ef-8a16-630f6383b8ac","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0298","","朝市（千葉県いすみ市）","Asaichi","千葉県","千葉県いすみ市八幡神社境内","market","[]","","candidate:B-20260915-S0298","https://www.japan47go.travel/ja/detail/ddbcb467-a459-48e6-ad48-83a8ff99a7ca","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0310","","朝市（千葉県御宿町）","Asaichi","千葉県","千葉県夷隅郡御宿町新町通り","market","[]","","candidate:B-20260915-S0310","https://www.japan47go.travel/ja/detail/9d2a202f-6e53-46e6-9aca-6a32d2388f63","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0314","","八戸うみねこ朝市","Hachinoheumineko Asaichi","青森県","青森県八戸市江陽5丁目21-23ライジング江陽駐車場","market","[]","","candidate:B-20260915-S0314","https://www.japan47go.travel/ja/detail/56de9724-04c3-47cf-8993-02e47d722e21","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0315","","湊山手通り朝市","Minatoyamatedoori Asaichi","青森県","青森県八戸市湊町山手通り　陸奥湊駅南口","market","[]","","candidate:B-20260915-S0315","https://www.japan47go.travel/ja/detail/51beafb0-497f-4072-a768-53b1f3b1a816","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0322","","道の駅　美山ふれあい広場","Roadside Station Miyama Fureai Hiroba","京都府","京都府南丹市美山町安掛","roadside_commerce","[]","","candidate:B-20260915-S0322","https://www.japan47go.travel/ja/detail/fae875ff-7425-4af5-9d4c-a7ca94cbb29b","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0327","","なんたん市場","Nantan Specialty products store","鹿児島県","鹿児島県肝属郡南大隅町根占川南","market","[]","","candidate:B-20260915-S0327","https://www.japan47go.travel/ja/detail/35b4e334-c140-4b70-a097-074992165a89","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0329","","和田宿ステーション特産物直売所","Wadajukusuteeshontokusanbutsuchokubaijo","長野県","長野県小県郡長和町和田2814-1","regional_products","[]","","candidate:B-20260915-S0329","https://www.japan47go.travel/ja/detail/bd34db61-2990-42ee-b3e3-fddc7c0918c9","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0330","","飛騨古川さくら物産館","Hidafurukawasakura Bussankan","岐阜県","岐阜県飛騨市古川町三之町2-20","regional_products","[]","","candidate:B-20260915-S0330","https://www.japan47go.travel/ja/detail/3db6a12b-8371-419f-9735-2cda5ea04ae2","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0331","","飛騨産直市そやな","Hidasanchokuichisoyana","岐阜県","岐阜県飛騨市古川町上町1348-1（道の駅アルプ飛騨古川内）","direct_sales","[]","","candidate:B-20260915-S0331","https://www.japan47go.travel/ja/detail/76525cf9-86e6-464d-bceb-b0f4a2776e82","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0332","","農産物等直売所きなぁた瑞浪","Nousanbutsutouchokubaijokinaatamizunami","岐阜県","岐阜県瑞浪市土岐町6059","direct_sales","[]","","candidate:B-20260915-S0332","https://www.japan47go.travel/ja/detail/4a99e42d-9d86-4b4a-a186-fc664e4c73af","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0335","","五味の市","Gominoichi","岡山県","岡山県備前市日生町日生801-8","market","[]","","candidate:B-20260915-S0335","https://www.japan47go.travel/ja/detail/d67c1a18-623b-4b2c-be6e-b859a9e59997","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0351","","池田町ハーブセンター","Ikedamachihaabusentaa","長野県","長野県北安曇郡池田町会染6330-1","regional_specialty_commercial_facility","[]","","candidate:B-20260915-S0351","https://www.japan47go.travel/ja/detail/9fff99d5-5fbc-41dd-bbb1-e20824200625","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0354","","えなてらす  恵那市観光物産館","Enaterasu Enashikankou Bussankan","岐阜県","岐阜県恵那市大井町286-25","regional_products","[]","","candidate:B-20260915-S0354","https://www.japan47go.travel/ja/detail/af65af38-11b3-4f29-a65d-bbaf915948f0","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0363","","徳島県物産センター","Tokushimaken Bussan Center","徳島県","徳島県徳島市山城町東浜傍示1","regional_products","[]","","candidate:B-20260915-S0363","https://www.japan47go.travel/ja/detail/5e7c0fa4-fd02-4c77-9666-f2cc7ad2aae1","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0364","","鏡野町物産館「夢広場」","Kagaminochou Bussankan「Yumehiroba」","岡山県","岡山県苫田郡鏡野町円宗寺233","regional_products","[]","","candidate:B-20260915-S0364","https://www.japan47go.travel/ja/detail/483decb2-4484-491f-946d-68205078c719","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0367","","直川まるごと市場","Naokawamarugotoichiba","大分県","大分県佐伯市直川大字赤木4-3","market","[]","","candidate:B-20260915-S0367","https://www.japan47go.travel/ja/detail/feafa32d-2498-4246-901a-91deee1fc2c5","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0369","","マツシゲートマルシェ","Matsushigeetomarushe","徳島県","徳島県板野郡松茂町広島字三番越10
松茂町交流拠点施設 Matsushigate(マツシゲート)","market","[]","","candidate:B-20260915-S0369","https://www.japan47go.travel/ja/detail/6d2cf19c-492e-40b7-bee6-f57d043c396c","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0374","","しおなみ山の直売所（八百津町）","Shionamiyamanochokubaijo","岐阜県","岐阜県加茂郡八百津町潮見237-21","direct_sales","[]","","candidate:B-20260915-S0374","https://www.japan47go.travel/ja/detail/1deac85f-0c8b-4f2f-925d-72dad8c34107","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0375","","旬の味ほりがね物産センター","Shunnoajihorigane Bussan Center","長野県","長野県安曇野市堀金烏川2696","regional_products","[]","","candidate:B-20260915-S0375","https://www.japan47go.travel/ja/detail/c8bed75f-7659-4095-9d80-2135aa0d4217","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0377","","軽井沢町農産物等直売施設軽井沢発地市庭","Karuizawamachinousanbutsutouchokubaishisetsukaruizawahotchiichiba","長野県","長野県北佐久郡軽井沢町大字発地2564-1","direct_sales","[]","","candidate:B-20260915-S0377","https://www.japan47go.travel/ja/detail/dc897bed-cb99-435a-9816-692295257832","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0384","","JAのぞみ市場だんだん","Dandan","大分県","大分県津久見市中央町29-16","market","[]","","candidate:B-20260915-S0384","https://www.japan47go.travel/ja/detail/abfbb95e-0642-4a14-974f-4fc61f16941c","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0387","","道の駅ふるびらたらこミュージアム","Furubira Roadside Station ""Tarako Museum""","北海道","北海道古平郡古平町浜町４０－４","roadside_commerce","[]","","candidate:B-20260915-S0387","https://www.japan47go.travel/ja/detail/1eb22d1f-047d-4998-8dd4-5e54f0258314","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0388","","今井果樹園直売所 スマイルピーチ","Imaikajuenchokubaishosumairupiichi","岡山県","岡山県岡山市北区芳賀3037-1","direct_sales","[]","","candidate:B-20260915-S0388","https://www.japan47go.travel/ja/detail/13b95c0a-8acb-48f9-bf93-a0021f289ece","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0389","","道の駅コスモール大樹","Cosmall Taiki","北海道","北海道広尾郡大樹町西本通98番地","roadside_commerce","[]","","candidate:B-20260915-S0389","https://www.japan47go.travel/ja/detail/c3eadefb-31ab-402d-9f0e-1bea5d335861","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0395","","上村特産物直売所","Kamimuratokusanbutsuchokubaijo","長野県","長野県飯田市上村上町","regional_products","[]","","candidate:B-20260915-S0395","https://www.japan47go.travel/ja/detail/8973a524-2247-4180-9d3c-ef544c979977","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0409","","みらい市場","Miraiichiba","新潟県","新潟県見附市学校町1-16-15／まちの駅「ネーブルみつけ」","market","[]","","candidate:B-20260915-S0409","https://www.japan47go.travel/ja/detail/ef5219e7-085f-4a33-9fdd-671fa187397e","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0411","","村上市岩船港鮮魚加工直売所","Murakamishikawafunekousengyokakouchokubaijo","新潟県","新潟県村上市岩船北浜町1170-5","direct_sales","[]","","candidate:B-20260915-S0411","https://www.japan47go.travel/ja/detail/8331aa55-7e60-47b5-89c6-2d29d9255c16","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0413","","佐渡特選市場","Sadotokusenichiba","新潟県","新潟県佐渡市新穂大野1650-2","market","[]","","candidate:B-20260915-S0413","https://www.japan47go.travel/ja/detail/97021343-3de9-4982-a65b-d16bea3560e7","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0415","","妙高山麓直売センター「とまと」","Myoukousanrokuchokubaisentaatomato","新潟県","新潟県妙高市坂口新田430-1","direct_sales","[]","","candidate:B-20260915-S0415","https://www.japan47go.travel/ja/detail/6c19324d-5743-4cfc-b7f5-65dca457b892","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0417","","かみかわ物産直売所","Kamikawabussanchokubaijo","新潟県","新潟県東蒲原郡阿賀町日野川2805-1","regional_products","[]","","candidate:B-20260915-S0417","https://www.japan47go.travel/ja/detail/0fc09c07-9856-495e-af52-d0a1a53fe231","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"candidate:B-20260915-S0418","","ひらお特産品センター","Hirao Special Products Center","山口県","山口県熊毛郡平生町大字平生町589-21","regional_products","[]","","candidate:B-20260915-S0418","https://www.japan47go.travel/ja/detail/8ddf643e-e525-4772-b0e7-424c019060bd","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
