"poi_id","destination_id","batch_id","tier","country_code","prefecture_code","selection_order","category","name_zh","name_ja","name_en","canonical_name","aliases","latitude","longitude","provider_type","provider_entity_id","official_url","source_mode","source_job_id","sm_variant_id","rights_status","status","authenticity","quota_exception_reason","review_notes"
"unresolved:jp-kyoto:39","jp-kyoto","JP-S-01","S","JP","kyoto","39","food_culture_experience","","","","","","","","","","","acquisition_required","source:jp-kyoto:poi:39","variant:jp-kyoto:poi:39:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-kyoto:40","jp-kyoto","JP-S-01","S","JP","kyoto","40","food_culture_experience","","","","","","","","","","","acquisition_required","source:jp-kyoto:poi:40","variant:jp-kyoto:poi:40:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:1","jp-osaka","JP-S-01","S","JP","osaka","1","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:1","variant:jp-osaka:poi:1:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:2","jp-osaka","JP-S-01","S","JP","osaka","2","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:2","variant:jp-osaka:poi:2:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:3","jp-osaka","JP-S-01","S","JP","osaka","3","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:3","variant:jp-osaka:poi:3:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:4","jp-osaka","JP-S-01","S","JP","osaka","4","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:4","variant:jp-osaka:poi:4:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:5","jp-osaka","JP-S-01","S","JP","osaka","5","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:5","variant:jp-osaka:poi:5:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:6","jp-osaka","JP-S-01","S","JP","osaka","6","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:6","variant:jp-osaka:poi:6:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:7","jp-osaka","JP-S-01","S","JP","osaka","7","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:7","variant:jp-osaka:poi:7:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:8","jp-osaka","JP-S-01","S","JP","osaka","8","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:8","variant:jp-osaka:poi:8:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:9","jp-osaka","JP-S-01","S","JP","osaka","9","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:9","variant:jp-osaka:poi:9:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:10","jp-osaka","JP-S-01","S","JP","osaka","10","landmark","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:10","variant:jp-osaka:poi:10:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:11","jp-osaka","JP-S-01","S","JP","osaka","11","museum_culture","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:11","variant:jp-osaka:poi:11:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:12","jp-osaka","JP-S-01","S","JP","osaka","12","museum_culture","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:12","variant:jp-osaka:poi:12:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:13","jp-osaka","JP-S-01","S","JP","osaka","13","museum_culture","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:13","variant:jp-osaka:poi:13:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:14","jp-osaka","JP-S-01","S","JP","osaka","14","museum_culture","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:14","variant:jp-osaka:poi:14:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:15","jp-osaka","JP-S-01","S","JP","osaka","15","museum_culture","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:15","variant:jp-osaka:poi:15:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:16","jp-osaka","JP-S-01","S","JP","osaka","16","museum_culture","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:16","variant:jp-osaka:poi:16:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:17","jp-osaka","JP-S-01","S","JP","osaka","17","historic_religious","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:17","variant:jp-osaka:poi:17:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:18","jp-osaka","JP-S-01","S","JP","osaka","18","historic_religious","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:18","variant:jp-osaka:poi:18:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:19","jp-osaka","JP-S-01","S","JP","osaka","19","historic_religious","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:19","variant:jp-osaka:poi:19:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:20","jp-osaka","JP-S-01","S","JP","osaka","20","historic_religious","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:20","variant:jp-osaka:poi:20:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:21","jp-osaka","JP-S-01","S","JP","osaka","21","historic_religious","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:21","variant:jp-osaka:poi:21:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:22","jp-osaka","JP-S-01","S","JP","osaka","22","historic_religious","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:22","variant:jp-osaka:poi:22:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:23","jp-osaka","JP-S-01","S","JP","osaka","23","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:23","variant:jp-osaka:poi:23:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:24","jp-osaka","JP-S-01","S","JP","osaka","24","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:24","variant:jp-osaka:poi:24:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:25","jp-osaka","JP-S-01","S","JP","osaka","25","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:25","variant:jp-osaka:poi:25:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:26","jp-osaka","JP-S-01","S","JP","osaka","26","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:26","variant:jp-osaka:poi:26:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-osaka:27","jp-osaka","JP-S-01","S","JP","osaka","27","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-osaka:poi:27","variant:jp-osaka:poi:27:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
